Symbol,Name,Error,TotalScore,Growth,Profitability,Stability,Momentum,Price,MarketCap,EPS,PreviousEPS,LatestQuarterEPS,PreviousQuarterEPS,SameQuarterLastYearEPS,EPS_Growth,PreviousQuarterEPSGrowth,SameQuarterLastYearEPSGrowth,LatestBPS,PER,PBR,ROE,PEG,Raw_Adjusted_Growth,Adjusted_EPS_Growth,Raw_PEG,Adjusted_PEG,EPS_Base_Flag,Links
408920,메쎄이상,,80.97958333333334,70.01,80.825,94.34166666666665,78.74166666666666,3460.0,1496.0,399.0,316.0,105.0,59.0,64.0,26.265822784810126,77.96610169491525,64.0625,1828.0,8.671679197994987,1.8927789934354486,21.827133479212254,0.3301506778995682,26.265822784810126,26.265822784810126,0.3301506778995682,0.3301506778995682,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/408920/total"" target=""_blank"">Naver Mobile</a>"
278470,에이피알,,80.00208333333333,78.73333333333333,80.85000000000001,90.03333333333335,70.39166666666667,404000.0,151250.0,9535.0,3565.0,3132.0,2638.0,1334.0,167.46143057503505,18.72630780894617,134.7826086956522,13531.0,42.37021499737808,29.8573645702461,70.46781464784569,0.2530147679491673,167.46143057503505,167.46143057503505,0.2530147679491673,0.2530147679491673,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/278470/total"" target=""_blank"">Naver Mobile</a>"
003230,삼양식품,,78.43958333333333,75.75833333333334,74.25833333333334,83.85000000000001,79.89166666666667,1444000.0,108777.0,57735.0,40436.0,19198.0,12689.0,13160.0,42.78118508259966,51.29639845535503,45.88145896656535,186580.0,25.010825322594613,7.739307535641548,30.943831064422767,0.5846220780070731,42.78118508259966,42.78118508259966,0.5846220780070731,0.5846220780070731,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/003230/total"" target=""_blank"">Naver Mobile</a>"
257720,실리콘투,,78.38541666666667,83.95,71.14166666666667,91.375,67.075,38600.0,25312.0,2809.0,2043.0,829.0,546.0,591.0,37.49388154674499,51.83150183150184,40.27072758037225,7502.0,13.741545033819865,5.145294588109837,37.44334844041589,0.3665009987479632,37.49388154674499,37.49388154674499,0.3665009987479632,0.3665009987479632,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/257720/total"" target=""_blank"">Naver Mobile</a>"
125020,티씨머티리얼즈,,77.95,87.4,40.86,95.02000000000001,88.52000000000001,6680.0,2341.0,133.0,,139.0,40.0,53.0,,247.5,162.26415094339623,2361.0,50.225563909774436,2.8293096145700973,5.633206268530284,,,,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/125020/total"" target=""_blank"">Naver Mobile</a>"
035900,JYP Ent.,,77.5,61.050000000000004,77.06666666666666,90.70833333333333,81.175,63500.0,22563.0,3469.0,3811.0,902.0,779.0,1952.0,-8.974022566255575,15.789473684210526,-53.790983606557376,17739.0,18.30498702796195,3.57968318394498,19.555781047409663,,-8.974022566255575,-8.974022566255575,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/035900/total"" target=""_blank"">Naver Mobile</a>"
260970,에스앤디,,77.20208333333333,63.791666666666664,72.43333333333332,97.47500000000001,75.10833333333333,67000.0,1938.0,7810.0,6426.0,2204.0,2196.0,1518.0,21.537503890445066,0.36429872495446264,45.19104084321476,30226.0,8.578745198463508,2.2166346853702112,25.838681929464702,0.3983165942581395,21.537503890445066,21.537503890445066,0.3983165942581395,0.3983165942581395,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/260970/total"" target=""_blank"">Naver Mobile</a>"
045340,토탈소프트,,77.08541666666667,67.72500000000001,83.88333333333334,86.85000000000001,69.88333333333334,6850.0,586.0,1140.0,757.0,300.0,171.0,156.0,50.59445178335535,75.43859649122807,92.3076923076923,4382.0,6.008771929824562,1.5632131446827933,26.015518028297578,0.11876345563648023,50.59445178335535,50.59445178335535,0.11876345563648023,0.11876345563648023,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/045340/total"" target=""_blank"">Naver Mobile</a>"
098070,한텍,,76.825,50.0,82.9,91.2,83.2,36250.0,4031.0,3490.0,,723.0,395.0,,,83.0379746835443,,14954.0,10.386819484240688,2.424100575096964,23.33823726093353,,,,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/098070/total"" target=""_blank"">Naver Mobile</a>"
033100,제룡전기,,76.52916666666667,60.541666666666664,90.03333333333335,94.01666666666667,61.525,69200.0,11115.0,3240.0,4539.0,502.0,553.0,917.0,-28.618638466622603,-9.22242314647378,-45.25627044711014,14303.0,21.358024691358025,4.83814584352933,22.652590365657556,,-28.618638466622603,-28.618638466622603,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/033100/total"" target=""_blank"">Naver Mobile</a>"
114840,아이패밀리에스씨,,76.38541666666666,64.39999999999999,76.56666666666666,96.14999999999999,68.425,9240.0,1600.0,1076.0,1422.0,164.0,279.0,348.0,-24.331926863572434,-41.21863799283154,-52.87356321839081,6092.0,8.58736059479554,1.5167432698621142,17.662508207485224,,-24.331926863572434,-24.331926863572434,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/114840/total"" target=""_blank"">Naver Mobile</a>"
003350,한국화장품제조,,76.37291666666665,72.14999999999999,72.05833333333334,89.39166666666667,71.89166666666667,10290.0,2332.0,1309.0,1069.0,332.0,182.0,231.0,22.45088868101029,82.41758241758241,43.722943722943725,4906.0,7.86096256684492,2.097431716265797,26.681614349775785,0.3501403743315508,22.45088868101029,22.45088868101029,0.3501403743315508,0.3501403743315508,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/003350/total"" target=""_blank"">Naver Mobile</a>"
058470,리노공업,,76.15625,52.39166666666667,89.35833333333333,97.76666666666667,65.10833333333333,101000.0,76974.0,2138.0,1602.0,530.0,519.0,385.0,33.458177278402,2.119460500963391,37.66233766233766,9328.0,47.240411599625816,10.827615780445969,22.92024013722127,1.411924242212697,33.458177278402,33.458177278402,1.411924242212697,1.411924242212697,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/058470/total"" target=""_blank"">Naver Mobile</a>"
439260,대한조선,,75.80624999999999,50.0,80.7,84.575,87.95,69400.0,26737.0,8466.0,,2009.0,2043.0,,,-1.6642192853646598,,29442.0,8.197495865816206,2.357176822226751,28.754840024454857,,,,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/439260/total"" target=""_blank"">Naver Mobile</a>"
340570,티앤엘,,75.58958333333334,58.90833333333333,82.48333333333333,92.80833333333334,68.15833333333333,61800.0,5023.0,4757.0,6786.0,2023.0,376.0,1950.0,-29.89979369289714,438.031914893617,3.743589743589744,25314.0,12.991381122556232,2.441336809670538,18.79197282136367,,-29.89979369289714,-29.89979369289714,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/340570/total"" target=""_blank"">Naver Mobile</a>"
018290,브이티,,75.45416666666668,66.36666666666666,77.18333333333334,86.10833333333333,72.15833333333333,14820.0,5178.0,1627.0,2985.0,522.0,291.0,638.0,-45.494137353433835,79.38144329896907,-18.181818181818183,7779.0,9.10878918254456,1.9051291939838026,20.915284740969277,,-45.494137353433835,-45.494137353433835,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/018290/total"" target=""_blank"">Naver Mobile</a>"
335890,비올,,75.25416666666666,62.574999999999996,95.55833333333334,95.10000000000001,47.78333333333333,,,,,,,,,,,,,,,,,,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/335890/total"" target=""_blank"">Naver Mobile</a>"
039420,케이엘넷,,75.23333333333333,46.89166666666667,78.76666666666667,96.53333333333335,78.74166666666666,3035.0,696.0,390.0,400.0,101.0,73.0,115.0,-2.5,38.35616438356164,-12.173913043478262,2917.0,7.782051282051282,1.040452519712033,13.369900582790539,,-2.5,-2.5,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/039420/total"" target=""_blank"">Naver Mobile</a>"
214150,클래시스,,75.16874999999999,65.68333333333334,92.69166666666666,94.21666666666665,48.083333333333336,50500.0,32944.0,2081.0,1557.0,515.0,654.0,457.0,33.65446371226718,-21.253822629969417,12.691466083150985,8114.0,24.26717924074964,6.223810697559773,25.64702982499384,0.7210686656077708,33.65446371226718,33.65446371226718,0.7210686656077708,0.7210686656077708,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/214150/total"" target=""_blank"">Naver Mobile</a>"
339950,아이비김영,,75.11666666666667,66.18333333333334,73.55833333333334,68.75,91.97500000000001,2825.0,1270.0,473.0,303.0,16.0,122.0,3.0,56.10561056105611,-86.88524590163934,433.3333333333333,1298.0,5.972515856236787,2.1764252696456086,36.440677966101696,0.10645131202586743,56.10561056105611,56.10561056105611,0.10645131202586743,0.10645131202586743,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/339950/total"" target=""_blank"">Naver Mobile</a>"
483650,달바글로벌,,74.98571428571428,63.5,77.32857142857142,90.58571428571429,68.52857142857142,236500.0,29377.0,7296.0,,2925.0,1649.0,1992.0,,77.38023044269255,46.83734939759036,18666.0,32.41502192982456,12.670095360548592,39.08711025393764,,,,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/483650/total"" target=""_blank"">Naver Mobile</a>"
067730,로지시스,,74.88333333333334,63.74166666666667,54.65833333333333,91.30833333333334,89.825,2890.0,280.0,350.0,294.0,107.0,96.0,100.0,19.047619047619047,11.458333333333332,7.000000000000001,2141.0,8.257142857142858,1.3498365249883233,16.347501167678654,0.43350000000000005,19.047619047619047,19.047619047619047,0.43350000000000005,0.43350000000000005,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/067730/total"" target=""_blank"">Naver Mobile</a>"
002960,한국쉘석유,,74.79166666666666,49.916666666666664,76.65833333333333,94.89999999999999,77.69166666666666,580000.0,7540.0,38435.0,29500.0,10807.0,9322.0,9470.0,30.28813559322034,15.930057927483373,14.118268215417107,84777.0,15.090412384545337,6.841478231124007,45.33658893331918,0.4982285006648992,30.28813559322034,30.28813559322034,0.4982285006648992,0.4982285006648992,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/002960/total"" target=""_blank"">Naver Mobile</a>"
092730,네오팜,,74.72291666666666,53.775,77.85000000000001,98.0,69.26666666666667,18680.0,2994.0,1829.0,1503.0,538.0,422.0,445.0,21.689953426480375,27.488151658767773,20.89887640449438,11986.0,10.213231273920176,1.5584848990488904,15.259469380944434,0.47087382223012336,21.689953426480375,21.689953426480375,0.47087382223012336,0.47087382223012336,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/092730/total"" target=""_blank"">Naver Mobile</a>"
271560,오리온,,74.67954545454546,48.791666666666664,73.51666666666667,97.29166666666667,79.11818181818181,141000.0,55746.0,10190.0,13533.0,3149.0,2678.0,2639.0,-24.70257888125323,17.58775205377147,19.32550208412277,101410.0,13.837095191364082,1.3903954245143477,10.048318706241988,,-24.70257888125323,-24.70257888125323,,,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/271560/total"" target=""_blank"">Naver Mobile</a>"
005430,한국공항,,74.67916666666666,62.416666666666664,54.90833333333333,94.38333333333333,87.00833333333333,68800.0,2178.0,14215.0,12328.0,5025.0,2542.0,3615.0,15.306619078520441,97.67899291896146,39.004149377593365,131873.0,4.839957791065776,0.5217140733887907,10.779310397124506,0.31620031610100097,15.306619078520441,15.306619078520441,0.31620031610100097,0.31620031610100097,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/005430/total"" target=""_blank"">Naver Mobile</a>"
214450,파마리서치,,74.60624999999999,72.14999999999999,87.84166666666665,91.47500000000001,46.958333333333336,328000.0,34078.0,16991.0,10682.0,4579.0,3135.0,3482.0,59.061973413218496,46.06060606060606,31.504882251579552,70501.0,19.304337590489084,4.652416277783294,24.100367370675592,0.32684884156221966,59.061973413218496,59.061973413218496,0.32684884156221966,0.32684884156221966,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/214450/total"" target=""_blank"">Naver Mobile</a>"
030190,NICE평가정보,,74.38958333333332,51.30833333333334,74.27499999999999,94.63333333333333,77.34166666666667,14880.0,8766.0,1414.0,1315.0,427.0,230.0,323.0,7.52851711026616,85.65217391304348,32.19814241486068,7901.0,10.523338048090523,1.8833059106442223,17.89646880141754,1.3977969225493978,7.52851711026616,7.52851711026616,1.3977969225493978,1.3977969225493978,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/030190/total"" target=""_blank"">Naver Mobile</a>"
114090,GKL,,74.27291666666667,58.35,65.26666666666667,85.65833333333335,87.81666666666666,12610.0,7800.0,744.0,630.0,244.0,-11.0,260.0,18.095238095238095,2318.1818181818185,-6.153846153846154,7023.0,16.948924731182796,1.7955289762209883,10.593763348996156,0.9366511035653651,18.095238095238095,18.095238095238095,0.9366511035653651,0.9366511035653651,Report EPS/BPS,"<a href=""https://m.stock.naver.com/domestic/stock/114090/total"" target=""_blank"">Naver Mobile</a>"
