Symbol,Name,TotalScore,Growth,Profitability,Stability,Momentum,Error,Links
008060,대덕,68.78958333333334,62.95833333333334,49.508333333333326,86.56666666666668,76.12500000000001,,"<a href=""https://m.stock.naver.com/domestic/stock/008060/total"" target=""_blank"">Naver Mobile</a>"
035810,이지홀딩스,68.63125,71.00833333333334,48.583333333333336,70.125,84.80833333333334,,"<a href=""https://m.stock.naver.com/domestic/stock/035810/total"" target=""_blank"">Naver Mobile</a>"
010040,한국내화,68.60208333333334,69.30833333333334,45.275,79.60833333333335,80.21666666666665,,"<a href=""https://m.stock.naver.com/domestic/stock/010040/total"" target=""_blank"">Naver Mobile</a>"
009160,SIMPAC,68.46875,71.16666666666667,52.32499999999999,78.475,71.90833333333333,,"<a href=""https://m.stock.naver.com/domestic/stock/009160/total"" target=""_blank"">Naver Mobile</a>"
134060,이퓨쳐,68.15625,65.54166666666667,73.70833333333333,92.78333333333335,40.59166666666667,,"<a href=""https://m.stock.naver.com/domestic/stock/134060/total"" target=""_blank"">Naver Mobile</a>"
137950,제이씨케미칼,68.1,56.1,56.39166666666667,76.91666666666666,82.99166666666666,,"<a href=""https://m.stock.naver.com/domestic/stock/137950/total"" target=""_blank"">Naver Mobile</a>"
035000,HS애드,67.8125,66.175,57.59166666666666,80.63333333333334,66.85000000000001,,"<a href=""https://m.stock.naver.com/domestic/stock/035000/total"" target=""_blank"">Naver Mobile</a>"
140520,대창스틸,67.69375,65.80833333333332,48.10833333333334,84.38333333333331,72.475,,"<a href=""https://m.stock.naver.com/domestic/stock/140520/total"" target=""_blank"">Naver Mobile</a>"
013870,지엠비코리아,67.6,78.41666666666667,49.55833333333334,72.3,70.125,,"<a href=""https://m.stock.naver.com/domestic/stock/013870/total"" target=""_blank"">Naver Mobile</a>"
127980,화인써키트,67.37402777777777,63.25999999999999,58.55555555555556,75.325,72.35555555555555,,"<a href=""https://m.stock.naver.com/domestic/stock/127980/total"" target=""_blank"">Naver Mobile</a>"
016450,한세예스24홀딩스,67.30833333333334,65.40833333333335,50.98333333333333,74.7,78.14166666666667,,"<a href=""https://m.stock.naver.com/domestic/stock/016450/total"" target=""_blank"">Naver Mobile</a>"
344860,이노진,66.73124999999999,50.0,67.73333333333332,96.85833333333333,52.33333333333334,,"<a href=""https://m.stock.naver.com/domestic/stock/344860/total"" target=""_blank"">Naver Mobile</a>"
293480,하나제약,66.31458333333333,55.40833333333333,67.35833333333333,93.575,48.916666666666664,,"<a href=""https://m.stock.naver.com/domestic/stock/293480/total"" target=""_blank"">Naver Mobile</a>"
298540,더네이쳐홀딩스,65.87083333333334,61.349999999999994,65.775,81.6,54.75833333333333,,"<a href=""https://m.stock.naver.com/domestic/stock/298540/total"" target=""_blank"">Naver Mobile</a>"
189980,흥국에프엔비,65.45625,67.93333333333332,64.08333333333333,74.80833333333332,55.0,,"<a href=""https://m.stock.naver.com/domestic/stock/189980/total"" target=""_blank"">Naver Mobile</a>"
060980,HL홀딩스,65.41458333333333,64.00833333333334,51.875,68.09166666666665,77.68333333333332,,"<a href=""https://m.stock.naver.com/domestic/stock/060980/total"" target=""_blank"">Naver Mobile</a>"
095570,AJ네트웍스,65.18124999999999,67.58333333333333,53.074999999999996,59.03333333333333,81.03333333333332,,"<a href=""https://m.stock.naver.com/domestic/stock/095570/total"" target=""_blank"">Naver Mobile</a>"
019440,세아특수강,64.54791666666665,64.00833333333331,48.25833333333333,77.39166666666667,68.53333333333333,,"<a href=""https://m.stock.naver.com/domestic/stock/019440/total"" target=""_blank"">Naver Mobile</a>"
460860,동국제강,63.873571428571424,50.0,53.314285714285724,73.47999999999999,78.7,,"<a href=""https://m.stock.naver.com/domestic/stock/460860/total"" target=""_blank"">Naver Mobile</a>"
009270,신원,62.97083333333333,61.43333333333333,47.05833333333333,72.45,70.94166666666668,,"<a href=""https://m.stock.naver.com/domestic/stock/009270/total"" target=""_blank"">Naver Mobile</a>"
462520,조선내화,62.93194444444444,50.0,54.133333333333326,72.71111111111111,74.88333333333334,,"<a href=""https://m.stock.naver.com/domestic/stock/462520/total"" target=""_blank"">Naver Mobile</a>"
459100,위츠,62.762499999999996,50.0,52.2,63.75,85.1,,"<a href=""https://m.stock.naver.com/domestic/stock/459100/total"" target=""_blank"">Naver Mobile</a>"
440290,HB인베스트먼트,62.683125000000004,50.0,83.12,67.6125,50.0,,"<a href=""https://m.stock.naver.com/domestic/stock/440290/total"" target=""_blank"">Naver Mobile</a>"
092440,기신정기,61.293749999999996,53.900000000000006,49.37500000000001,96.69999999999999,45.199999999999996,,"<a href=""https://m.stock.naver.com/domestic/stock/092440/total"" target=""_blank"">Naver Mobile</a>"
