Symbol,Name,TotalScore,Growth,Profitability,Stability,Activity,Error,Links
058470,리노공업,67.78447592076847,50.0,96.6078086575771,99.88423774015403,72.88199964717599,,"<a href=""https://m.stock.naver.com/domestic/stock/058470/total"" target=""_blank"">Naver</a>"
086710,선진뷰티사이언스,59.108723819859506,50.0,71.5025780250648,82.9866625462374,58.68826117939132,,"<a href=""https://m.stock.naver.com/domestic/stock/086710/total"" target=""_blank"">Naver</a>"
900290,GRT,58.003008030595666,50.0,66.37641179632688,77.05086629762137,74.07636903503636,,"<a href=""https://m.stock.naver.com/domestic/stock/900290/total"" target=""_blank"">Naver</a>"
323410,카카오뱅크,55.801398110590796,50.0,85.80140163924511,33.51047700779518,20.0,,"<a href=""https://m.stock.naver.com/domestic/stock/323410/total"" target=""_blank"">Naver</a>"
064820,케이프,54.625228863764804,50.0,62.733640331751495,51.988706771326406,74.85896207388575,,"<a href=""https://m.stock.naver.com/domestic/stock/064820/total"" target=""_blank"">Naver</a>"
097870,효성오앤비,52.96093070535219,50.0,48.953879821591386,87.52318796076251,39.40283907756177,,"<a href=""https://m.stock.naver.com/domestic/stock/097870/total"" target=""_blank"">Naver</a>"
078340,컴투스,51.20855031358026,50.0,44.05954576786596,66.99708887232266,69.87909968763009,,"<a href=""https://m.stock.naver.com/domestic/stock/078340/total"" target=""_blank"">Naver</a>"
018700,바른손,43.58976749282141,50.0,0.0,92.7561619315161,86.2830259933959,,"<a href=""https://m.stock.naver.com/domestic/stock/018700/total"" target=""_blank"">Naver</a>"
066900,디에이피,42.80232601812511,50.0,18.204541700804604,38.506929042339564,88.00995377379996,,"<a href=""https://m.stock.naver.com/domestic/stock/066900/total"" target=""_blank"">Naver</a>"
087010,펩트론,40.07854352628349,50.0,0.0,65.43633453216293,70.6982014613439,,"<a href=""https://m.stock.naver.com/domestic/stock/087010/total"" target=""_blank"">Naver</a>"
062040,산일전기,,,,,,annual FS not found,"<a href=""https://m.stock.naver.com/domestic/stock/062040/total"" target=""_blank"">Naver</a>"
272570,RISE 중장기국공채액티브,,,,,,corp_code not found,"<a href=""https://m.stock.naver.com/domestic/stock/272570/total"" target=""_blank"">Naver</a>"
289080,SV인베스트먼트,,,,,,annual FS not found,"<a href=""https://m.stock.naver.com/domestic/stock/289080/total"" target=""_blank"">Naver</a>"
